kigo,pronunciation,season
蜂の子飯,はちのこめし,秋
はちまん草,はちまんそう,秋
蜂屋柿,はちやがき,秋
初秋,はつあき・しょしゅう,秋
初秋風,はつあきかぜ,秋
初嵐,はつあらし,秋
初尾花,はつおばな,秋
二十日亥中,はつかいなか,秋
廿日亥中,はつかいなか,秋
初風,はつかぜ,秋
二十日月,はつかづき,秋
二十月,はつかづき,秋
二十日の月,はつかのつき,秋
薄荷の花,はっかのはな,秋
二十日盆,はつかぼん,秋
初鴨,はつかも,秋
初雁,はつかり,秋
葉月,はづき,秋
初菊,はつぎく,秋
葉月潮,はづきじお,秋
葉月尽,はづきじん,秋
八朔,はっさく,秋
八朔の祝,はっさくのいわい,秋
八朔の白帷子,はっさくのしろかたびら,秋
八朔の白小袖,はっさくのしろこそで,秋
八朔梅,はっさくばい,秋
八朔祭,はっさくまつり,秋
初鮭,はつざけ,秋
初さんま,はつさんま,秋
初潮,はつしお,秋
八升芋,はっしょういも,秋
八升豆,はっしょうまめ,秋
初蕎麦,はつそば,秋
螇蚸,ばった・けいれき,秋
初鷹,はつたか,秋
初鷹狩,はつたかがり,秋
初鷹野,はつたかの,秋
初茸,はつたけ,秋
八丁蜻蛉,はっちょうとんぼ,秋
初月,はつづき,秋
初月夜,はつづきよ,秋
初露,はつつゆ,秋
初鳥狩,はつとがり,秋
初滑子,はつなめこ,秋
初滑茸,はつなめたけ,秋
初萩,はつはぎ,秋
初盆,はつぼん,秋
初見草,はつみぐさ,秋
はつみ草,はつみぐさ,秋
初見草,はつみそう,秋
初百舌鳥,はつもず,秋
初紅葉,はつもみじ,秋
初猟,はつりょう,秋
葉唐辛子,はとうがらし,秋
鳩吹,はとふく,秋
鳩吹く風,はとふくかぜ,秋
川穀,はとむぎ,秋
鳩麦,はとむぎ,秋
花市,はないち,秋
花傘祭,はながさまつり,秋
花カンナ,はなかんな,秋
花桐,はなきり,秋
花こなぎ,はなこなぎ,秋
花咲蟹,はなさきがに,秋
花縮砂,はなしゅくしゃ,秋
紫荊の実,はなずおうのみ,秋
花芒,はなすすき,秋
花薄,はなすすき,秋
花相撲,はなずもう,秋
花園,はなぞの,秋
花園踊,はなぞのおどり,秋
花蓼,はなたで,秋
花煙草,はなたばこ,秋
放ち亀,はなちがめ,秋
放ち鳥,はなちどり,秋
花灯籠,はなとうろう・はなどうろう,秋
花とり日,はなとりび,秋
花野,はなの,秋
花の弟,はなのおとうと,秋
花野風,はなのかぜ,秋
花野原,はなのはら,秋
花野道,はなのみち,秋
花畑,はなばたけ,秋
花畠,はなばたけ,秋
花火,はなび,秋
煙火,はなび,秋
花火船,はなびぶね,秋
花火見,はなびみ,秋
花芙蓉,はなふよう,秋
鼻曲り鮭,はなまがりさけ,秋
花真菰,はなまこも,秋
花木槿,はなむくげ,秋
花紫,はなむらさき,秋
跳ね人,はねと,秋
跳人,はねと,秋
柞,ははそ,秋
柞の実,ははそのみ,秋
柞紅葉,ははそもみじ,秋
浜えのころ,はまえのころ,秋
浜荻,はまおぎ,秋
浜おもとの実,はまおもとのみ,秋
浜万年青の実,はまおもとのみ,秋
浜菊,はまぎく,秋
浜鴫,はましぎ,秋
浜杉,はますぎ,秋
浜の秋,はまのあき,秋
浜木綿の実,はまゆうのみ,秋
早くも涼し,はやくもすずし,秋
隼人瓜,はやとうり,秋
腹広蜻蛉,はらびろとんぼ,秋
腹ぶと,はらぶと,秋
鮞,はららご,秋
鮞飯,はららごめし,秋
鮞汁,はららじる,秋
針金虫,はりがねむし,秋
針茸,はりたけ,秋
晴相撲,はれずもう,秋
晩菊,ばんぎく,秋
半月,はんげつ,秋
蕃山忌,ばんざんき,秋
晩秋,ばんしゅう・おそあき,秋
晩秋蚕,ばんしゅうさん,秋
蕃薯,ばんしょ,秋
蕃藷,ばんしょ,秋
繁昌祭,はんじょうまつり,秋
万聖節,ばんせいせつ,秋
番船,ばんふね,秋
番綿,ばんわた,秋
柊の花,ひいらぎのはな,秋
稗,ひえ,秋
穇,ひえ,秋
稗刈,ひえかり,秋
稗引く,ひえひく,秋
氷魚の衣,ひおのころも,秋
蜏,ひおむし,秋
氷魚を賜う,ひおをたまう,秋
東山安井祭,ひがしやまやすいまつり,秋
日雀,ひがら,秋
氷川祭,ひかわまつり,秋
彼岸花,ひがんばな,秋
引板,ひきいた・ひた,秋
頳桐の花,ひぎりのはな,秋
引分使,ひきわけづかい,秋
茅蜩,ひぐらし,秋
日暮,ひぐらし,秋
蜩,ひぐらし,秋
火恋し,ひこいし,秋
彦星,ひこぼし,秋
彦星のと渡る舟,ひこぼしのとわたるふね,秋
緋衣草,ひごろもそう,秋
悲斎会,ひさいえ,秋
避債虫,ひさいちゅう,秋
楸,ひさぎ,秋
楸散る,ひさぎちる,秋
楸の葉を戴く,ひさぎのはをいただく,秋
菱喰,ひしくい,秋
鯷,ひしこ,秋
鯷鰯,ひしこいわし,秋
鯷漬,ひしこづけ,秋
鯷干す,ひしこほす,秋
菱取,ひしとり,秋
菱採り,ひしとり,秋
菱取船,ひしとりぶね,秋
菱取る,ひしとる,秋
菱の実,ひしのみ,秋
菱の実取る,ひしのみとる,秋
菱舟,ひしぶね,秋
菱船,ひしぶね,秋
火じめ,ひじめ,秋
菱紅葉,ひしもみじ,秋
美術展覧会,びじゅつてんらんかい,秋
美術の秋,びじゅつのあき,秋
被昇天祭,ひしょうてんさい,秋
被昇天の祝日,ひしょうてんのしゅくじつ,秋
氷頭膾,ひずなます,秋
肥前鴉,ひぜんがらす,秋
鶲,ひたき,秋
火焚鳥,ひたきどり,秋
稲孫,ひつじ,秋
穭,ひつじ,秋
穭稲,ひつじいね,秋
穭田,ひつじだ,秋
穭穂,ひつじほ,秋
秀野忌,ひでのき,秋
秀吉忌,ひでよしき,秋
一重菊,ひとえぎく,秋
一重草,ひとえぐさ,秋
一つ栗,ひとつぐり,秋
一つ葉かえで,ひとつばかえで,秋
一葉落つ,ひとはおつ,秋
一葉衣,ひとはごろも,秋
一葉散る,ひとはちる,秋
一葉の秋,ひとはのあき,秋
一むら薄,ひとむらすすき,秋
一叢芒,ひとむらすすき,秋
一本芒,ひともとすすき,秋
一本薄,ひともとすすき,秋
火取香,ひとりこう,秋
美男葛,びなんかずら,秋
日前国懸祭,ひのくまくにかかすのまつり,秋
日前祭,ひのくままつり,秋
火鉢欲し,ひばちほし,秋
火伏祭,ひぶせまつり,秋
火祭,ひまつり,秋
姫瓜の節句,ひめうりのせっく,秋
姫瓜雛,ひめうりびな,秋
姫雁,ひめがん,秋
姫胡桃,ひめくるみ,秋
姫蟋蟀,ひめこおろぎ,秋
ひめ薄,ひめすすき,秋
姫橘,ひめたちばな・ひめきつ,秋
姫花蕨,ひめはなわらび,秋
紐鶏頭,ひもけいとう,秋
百菊,ひゃくぎく,秋
百生り,ひゃくなり,秋
百八たい,ひゃくはちたい,秋
百八灯,ひゃくはちとう,秋
百目柿,ひゃくめがき,秋
百夜草,ひゃくやそう,秋
冷やか,ひややか,秋
冷ゆる,ひゆる,秋
病雁,びょうがん,秋
瓢簞,ひょうたん,秋
漂鳥,ひょうちょう,秋
白頭鳥,ひよどり,秋
鵯,ひよどり・ひよ,秋
鵯上戸,ひよどりじょうご,秋
鵯花,ひよどりばな,秋
錐栗,ひよひよぐり,秋
榼藤の実,ひょんのみ,秋
瓢の実,ひょんのみ,秋
糄米,ひらいごめ,秋
平宗太,ひらそうだ,秋
平茸,ひらたけ,秋
昼砧,ひるきぬた,秋
昼の月,ひるのつき,秋
昼の虫,ひるのむし,秋
昼花火,ひるはなび,秋
緋連雀,ひれんじゃく,秋
広重忌,ひろしげき,秋
広島忌,ひろしまき,秋
広瀬龍田の祭,ひろせたつたのまつり,秋
鶸,ひわ,秋
旻天,びんてん,秋
貧乏蔓,びんぼうかずら,秋
風船葛,ふうせんかずら,秋
無射,ぶえき,秋
深川八幡祭,ふかがわはちまんまつり,秋
深川祭,ふかがわまつり,秋
不堪佃田の奏,ふかんでんでんのそう,秋
不堪田の奏,ふかんでんのそう,秋
吹雲雀,ふきひばり,秋
福王子祭,ふくおうじまつり,秋
瓢,ふくべ,秋
茯苓,ぶくりょう,秋
ふくれ草,ふくれそう,秋
ふくれ饅頭の祝日,ふくれまんじゅうのいわいび,秋
袋洗ひ,ふくろあらい,秋
更待,ふけまち,秋
更待月,ふけまちづき,秋
更待の月,ふけまちのつき,秋
不作,ふさく,秋
房鶏頭,ふさけいとう,秋
附子,ふし,秋
五倍子,ふし・ごばいし,秋
富士薊,ふじあざみ,秋
富士牛蒡,ふじごぼう,秋
富士の初雪,ふじのはつゆき,秋
藤の実,ふじのみ,秋
富士の山洗,ふじのやまあらい,秋
藤袴,ふじばかま,秋
臥待,ふしまち,秋
臥待月,ふしまちづき,秋
臥待の月,ふしまちのつき,秋
藤豆,ふじまめ,秋
鵲豆,ふじまめ,秋
伏見祭,ふしみまつり,秋
伏見三栖祭,ふしみみすまつり,秋
襖入るる,ふすまいるる,秋
ふたへ草,ふたえぐさ,秋
二季鳥,ふたきどり・にきどり,秋
二つ星,ふたつぼし,秋
二葉菜,ふたばな,秋
二夜の月,ふたよのつき,秋
二日月,ふつかづき,秋
二日の月,ふつかのつき,秋
仏歓喜日,ぶつかんぎび,秋
仏甲草,ぶっこうそう,秋
仏指草,ぶっしそう,秋
仏手柑,ぶっしゅかん・ぶしゅかん,秋
筆柿,ふでがき,秋
筆津虫,ふでつむし,秋
太芋,ふといも,秋
葡萄,ぶどう,秋
葡萄園,ぶどうえん,秋
葡萄柿,ぶどうがき,秋
葡萄酒醸す,ぶどうしゅかもす,秋
葡萄酒製す,ぶどうしゅせいす,秋
葡萄酒作る,ぶどうしゅつくる,秋
葡萄棚,ぶどうだな,秋
葡萄膾,ぶどうなます,秋
葡萄紅葉,ぶどうもみじ,秋
鮒落つ,ふなおつ,秋
船形の火,ふながたのひ,秋
船施餓鬼,ふなせがき,秋
船玉祭,ふなだままつり,秋
舟灯籠,ふなとうろう・ふなどうろう,秋
文月,ふみづき・ふづき,秋
文披月,ふみひらづき・ふみひろげつき,秋
不夜庵忌,ふやあんき,秋
富有柿,ふゆがき・ふゆうがき,秋
冬支度,ふゆじたく,秋
冬近し,ふゆちかし,秋
冬隣,ふゆとなり,秋
冬隣る,ふゆとなる,秋
冬用意,ふゆようい,秋
冬を隣る,ふゆをとなる,秋
冬を待つ,ふゆをまつ,秋
芙蓉,ふよう,秋
木芙蓉,ふよう,秋
芙蓉の実,ふようのみ,秋
フランネル草,ふらんねるそう,秋
古枝草,ふるえぐさ,秋
布留社笈渡,ふるのやしろのおいわたし,秋
風炉名残,ふろなごり,秋
風炉の名残,ふろのなごり,秋
文化祭,ぶんかさい,秋
文化の日,ぶんかのひ,秋
豊後芋,ぶんごいも,秋
蚊子木,ぶんしぼく,秋
文旦,ぶんたん,秋
文豆,ぶんどう,秋
緑豆,ぶんどう,秋
緑豆引く,ぶんどうひく,秋
平安祭,へいあんまつり,秋
べい独楽,べいごま,秋
碧蟬花,へきせんか,秋
へこき虫,へこきむし,秋
布瓜,へちま,秋
蛮瓜,へちま,秋
縑瓜,へちま,秋
糸瓜,へちま・いとうり,秋
糸瓜忌,へちまき,秋
糸瓜の水,へちまのみず,秋
糸瓜の水取る,へちまのみずとる,秋
糸瓜引く,へちまひく,秋
べつたら市,べったらいち,秋
へっぴり虫,へっぴりむし,秋
紅薯,べにいも,秋
紅菊,べにぎく,秋
紅草,べにくさ,秋
紅染月,べにそめづき,秋
紅茸,べにたけ,秋
紅天狗茸,べにてんぐたけ,秋
紅鶸,べにひわ,秋
紅芙蓉,べにふよう,秋
紅猿子,べにましこ,秋
紅木槿,べにむくげ,秋
蛇穴に入る,へびあなにいる,秋
蛇茸,へびたけ,秋
蛇葡萄,へびぶどう,秋
放屁虫,へひりむし,秋
箆鴫,へらしぎ,秋
弁慶草,べんけいそう,秋
暴雨津波,ぼううつなみ,秋
報恩講引上会,ほうおんこういんじょうえ,秋
箒鶏頭,ほうきけいとう,秋
芳宜草,ほうぎそう,秋
奉教諸死者祭,ほうきょうしょししゃさい,秋
豊国神社祭,ほうこくじんじゃまつり,秋
防災の日,ぼうさいのひ,秋
豊作,ほうさく,秋
鳳作忌,ほうさくき,秋
法師蟬,ほうしぜみ,秋
ばうし花,ぼうしばな,秋
帽子花,ぼうしばな,秋
放生会,ほうじょうえ,秋
豊穣会,ほうじょうえ,秋
放生川,ほうしょうがわ,秋
鳳仙花,ほうせんか,秋
奉灯会,ほうとうえ,秋
法灯会,ほうとうえ,秋
豊年,ほうねん,秋
豊年踊,ほうねんおどり,秋
豊年祭,ほうねんまつり,秋
法隆寺夢殿秘仏開扉,ほうりゅうじゆめどのひぶつかいひ,秋
焙烙鴫,ほうろくしぎ,秋
頰赤,ほおあか,秋
頰白,ほおじろ,秋
鬼橙,ほおずき,秋
酸漿,ほおずき,秋
朴の実,ほおのみ,秋
穂懸,ほかけ,秋
保己一忌,ほきいちき,秋
穂草,ほぐさ,秋
木螺,ぼくら,秋
木瓜の実,ぼけのみ,秋
木瓜明神祭,ぼけみょうじんまつり,秋
菩薩踊,ぼさつおどり,秋
菩薩祭,ぼさつまつり,秋
星合,ほしあい,秋
星合の空,ほしあいのそら,秋
星合の浜,ほしあいのはま,秋
星逢ふ夜,ほしあうよ,秋
星明り,ほしあかり,秋
干稲,ほしいね,秋
干藷,ほしいも,秋
星祝,ほしいわい,秋
星踊,ほしおどり,秋
干柿,ほしがき,秋
星草,ほしくさ,秋
星今宵,ほしこよい,秋
穂紫蘇,ほじそ,秋
干茸,ほしたけ,秋
星月夜,ほしづきよ,秋
星飛ぶ,ほしとぶ,秋
星流る,ほしながる,秋
星七草,ほしななくさ,秋
星の秋,ほしのあき,秋
星の妹背,ほしのいもせ,秋
星の歌,ほしのうた,秋
星の薫,ほしのかおり,秋
星の貸物,ほしのかしもの,秋
星の恋,ほしのこい,秋
星の薫物,ほしのたきもの,秋
星の手向,ほしのたむけ,秋
星の契,ほしのちぎり,秋
星の妻,ほしのつま,秋
星の閨,ほしのねや,秋
星の橋,ほしのはし,秋
星宮祭,ほしのみやまつり,秋
星の屋形,ほしのやかた,秋
星の別れ,ほしのわかれ,秋
星走る,ほしはしる,秋
星祭,ほしまつり,秋
星祭る,ほしまつる,秋
星見草,ほしみぐさ,秋
星宮祭,ほしみやまつり,秋
星迎,ほしむかえ,秋
暮秋,ぼしゅう,秋
穂芒,ほすすき,秋
穂薄,ほすすき,秋
豊穣祭,ほぜまつり,秋
菩提子,ぼだいし,秋
菩提樹の実,ぼだいじゅのみ,秋
菩提の実,ぼだいのみ,秋
穂蓼,ほたで,秋
牡丹餅会式,ぼたもちえしき,秋
蛍草,ほたるぐさ,秋
牡丹の接木,ぼたんのつぎき,秋
牡丹の根分,ぼたんのねわけ,秋
法華会,ほっけえ,秋
ホップ摘み,ほっぷつみ,秋
ホップ摘む,ほっぷつむ,秋
ホップの花,ほっぷのはな,秋
仏蜻蛉,ほとけとんぼ,秋
ぼと鴫,ぼとしぎ,秋
杜鵑草,ほととぎす・ほととぎすそう,秋
穂屋,ほや,秋
寄生鳥,ほやどり,秋
ほや鳥,ほやどり,秋
穂屋の芒,ほやのすすき,秋
穂屋の祭,ほやのまつり,秋
穂屋祭,ほやまつり,秋
鰡,ぼら・いな,秋
法螺貝草,ほらがいそう,秋
鰡釣,ぼらつり,秋
蒲蘆,ほろ,秋
鬼目,ほろし,秋
盆,ぼん,秋
盆荒,ぼんあれ,秋
盆市,ぼんいち,秋
盆会,ぼんえ,秋
盆踊,ぼんおどり,秋
盆踊歌,ぼんおどりうた,秋
盆竈,ぼんがま,秋
盆替り,ぼんがわり,秋
本願寺七夕の花,ほんがんじたなばたのはな,秋
本願寺の籠花,ほんがんじのかごはな,秋
盆勘定,ぼんかんじょう,秋
本願寺立花,ほんがんじりっか,秋
盆北風,ぼんぎた,秋
盆狂言,ぼんきょうげん,秋
盆供,ぼんく,秋
盆供流し,ぼんぐながし,秋
盆東風,ぼんごち,秋
盆様流,ぼんさまながし,秋
盆支度,ぼんしたく,秋
盆芝居,ぼんしばい,秋
盆秋,ぼんしゅう,秋
盆過,ぼんすぎ,秋
盆節季,ぼんせっき,秋
盆太鼓売,ぼんだいこうり,秋
盆棚,ぼんだな,秋
盆提灯,ぼんちょうちん,秋
盆綱,ぼんづな,秋
盆綱引,ぼんつなひき,秋
盆灯籠,ぼんとうろう・ぼんどうろう,秋
盆波,ぼんなみ,秋
盆念仏,ぼんねんぶつ,秋
盆の廻礼,ぼんのかいれい,秋
盆の掛乞,ぼんのかけごい,秋
盆の贈物,ぼんのぞうぶつ,秋
盆の月,ぼんのつき,秋
盆のつと入,ぼんのつといり,秋
盆の綱引,ぼんのつなひき,秋
盆の藪入,ぼんのやぶいり,秋
盆始め,ぼんはじめ,秋
盆花,ぼんばな,秋
盆花市,ぼんはないち,秋
盆花売,ぼんばなうり,秋
盆花折,ぼんばなおり,秋
盆花迎え,ぼんばなむかえ,秋
盆払,ぼんばらい,秋
盆火,ぼんび,秋
盆舟,ぼんぶね,秋
盆前,ぼんまえ,秋
盆祭,ぼんまつり,秋
盆まま,ぼんまま,秋
盆路,ぼんみち,秋
盆路作り,ぼんみちづくり,秋
盆三日,ぼんみっか,秋
盆見舞,ぼんみまい,秋
盆飯,ぼんめし,秋
盆休,ぼんやすみ,秋
盆やつし,ぼんやつし,秋
盆用意,ぼんようい,秋
盆礼,ぼんれい,秋
舞茸,まいたけ,秋
舞灯籠,まいどうろう,秋
真鰯,まいわし,秋
前七日,まえなぬか,秋
籬の菊,まがきのきく,秋
真雁,まがん,秋
槇売,まきうり,秋
牧帰り,まきかえり,秋
牧閉す,まきとざす,秋
牧野仙入,まきのせんにゅう,秋
真葛,まくず,秋
真葛原,まくずはら,秋
負菊,まけぎく,秋
負相撲,まけすもう,秋
負海螺,まけばい,秋
負海蠃,まけばい,秋
真菰売,まこもうり,秋
真菰の馬,まこものうま,秋
真菰の花,まこものはな,秋
真菰筵,まこもむしろ,秋
摩睺羅,まごら,秋
柾の葛,まさきのかずら,秋
正木の葛,まさきのかずら,秋
正木の鬘,まさきのかずら,秋
柾の実,まさのみ,秋
猿子,ましこ,秋
猿子鳥,ましこどり,秋
増子鳥,ましこどり,秋
ましら酒,ましらざけ,秋
猴酒,ましらざけ,秋
猿茸,ましらたけ,秋
升市,ますいち,秋
真赭の糸,ますおのいと,秋
真赭の芒,ますおのすすき,秋
ますほの薄,ますおのすすき,秋
媽祖会,まそえ,秋
媽祖隆生会,まそこうしょうえ,秋
媽祖祭,まそさい,秋
媽祖勝会,まそしょうえ,秋
摩多羅神,まだらしん,秋
待網掛,まちあみがけ,秋
松尾神事相撲,まつおしんじすもう,秋
末秋,まっしゅう,秋
松茸,まつたけ,秋
松茸狩,まつたけがり,秋
松茸飯,まつたけめし,秋
稲棒,まつち・ぼっち,秋
松手入,まつていれ,秋
松ふぐり,まつふぐり,秋
松ぼくり,まつぼくり,秋
松前帰る,まつまえかえる,秋
松前上る,まつまえのぼる,秋
松虫,まつむし,秋
松虫草,まつむしそう,秋
山蘿蔔,まつむしそう,秋
松毟鳥,まつむしり,秋
待宵,まつよい,秋
待宵影,まつよいかげ,秋
待宵の月,まつよいのつき,秋
まてば椎,まてばしい,秋
真那鶴,まなづる,秋
招く薄,まねくすすき,秋
真萩,まはぎ,秋
真鯊,まはぜ,秋
間引大根,まびきだいこん,秋
間引菜,まびきな,秋
真鶸,まひわ,秋
真鰡,まぼら,秋
眉茶𪃹,まみちゃじない,秋
豆打つ,まめうつ,秋
豆柿,まめがき,秋
まめ柿,まめがき,秋
豆殻,まめがら,秋
豆叩く,まめたたく,秋
まめ鳥,まめとり,秋
豆稲架,まめはざ,秋
豆引く,まめひく,秋
豆干す,まめほす,秋
豆廻し,まめまわし,秋
豆名月,まめめいげつ,秋
眉書月,まゆがきづき,秋
眉立茜,まゆたてあかね,秋
眉月,まゆづき,秋
真弓の実,まゆみのみ,秋
檀の実,まゆみのみ,秋
真夜中の月,まよなかのつき,秋
鞠花,まりばな,秋
丸宗太,まるそうだ,秋
円梨,まるなし,秋
榲桲,まるめろ,秋
希典忌,まれすけき,秋
廻り灯籠,まわりどうろう,秋
満月,まんげつ,秋
曼珠沙華,まんじゅしゃげ,秋
万灯,まんどう,秋
万灯会,まんとうえ,秋
三井寺女詣,みいでらおんなもうで,秋
三井寺ごみむし,みいでらごみむし,秋
三井寺斑猫,みいでらはんみょう,秋
磨き盆,みがきぼん,秋
三日月,みかづき,秋
三日月眉,みかづきまゆ,秋
三日の月,みかのつき・みっかのつき,秋
三九日,みくにち,秋
みくにち茄子,みくにちなす,秋
実石榴,みざくろ,秋
御射山狩,みさやまがり,秋
御射山祭,みさやままつり,秋
実山椒,みざんしょう,秋
三島祭,みしままつり,秋
身不知柿,みしらずがき,秋
水落す,みずおとす,秋
水かけ草,みずかけぐさ,秋
水かげ草,みずかけぐさ,秋
水掛草,みずかけぐさ,秋
水懸草,みずかけぐさ,秋
水影草,みずかげぐさ,秋
水木の実,みずきのみ,秋
水草紅葉,みずくさもみじ,秋
御菅の祓,みすげのはらい,秋
水霜,みずしも,秋
水澄む,みずすむ,秋
水玉草,みずたまそう,秋
穀精草,みずたまそう,秋
水葱,みずなぎ・なぎ,秋
水梨,みずなし,秋
水の秋,みずのあき,秋
水の子,みずのこ,秋
水の実,みずのみ,秋
水萩,みずはぎ,秋
水始めて涸る,みずはじめてかる,秋
水稗,みずひえ,秋
水引の花,みずひきのはな,秋
水見舞,みずみまい,秋
水向け,みずむけ,秋
見せばや,みせばや,秋
溝蕎麦,みぞそば,秋
千屈菜,みそはぎ,秋
鼠尾草,みそはぎ,秋
溝萩,みぞはぎ,秋
溝雲雀,みぞひばり,秋
三度栗,みたびぐり,秋
御手洗祭,みたらしまつり,秋
乱れ草,みだれぐさ,秋
乱れ萩,みだれはぎ,秋
水垂祭,みたれまつり,秋
路刈り,みちかり,秋
路薙ぎ,みちなぎ,秋
光起忌,みつおきき,秋
三角蟋蟀,みつかどこおろぎ,秋
三ツ栗,みつぐり,秋
三つ手かえで,みつでかえで,秋
虚栗,みなしぐり,秋
みなし子,みなしご,秋
実南天,みなんてん,秋
身に入む,みにしむ,秋
身に沁む,みにしむ,秋
嶺かえで,みねかえで,秋
実の椿,みのつばき,秋
蓑虫,みのむし,秋
蓑虫鳴く,みのむしなく,秋
蚯蚓鳴く,みみずなく,秋
実紫,みむらさき,秋
三村祭,みむらまつり,秋
水村祭,みむらまつり,秋
宮城野萩,みやぎのはぎ,秋
宮崎祭,みやざきまつり,秋
宮相撲,みやずもう,秋
深山茜,みやまあかね,秋
深山龍胆,みやまりんどう,秋
明恵上人献茶式,みょうえしょうにんけんちゃしき,秋
茗荷の花,みょうがのはな,秋
妙法の火,みょうほうのひ,秋
迎馬,むかえうま,秋
迎鐘,むかえがね,秋
迎火,むかえび,秋
迎盆,むかえぼん,秋
零余子,むかご・ぬかご,秋
零余子とり,むかごとり,秋
昔蜻蛉,むかしとんぼ,秋
球芽,むかぶ,秋
麦殻舟,むぎがらぶね,秋
麦稈舟,むぎがらぶね,秋
麦とろ,むぎとろ,秋
麦蜻蛉,むぎとんぼ,秋
麦藁蜻蛉,むぎわらとんぼ,秋
麦稈とんぼ,むぎわらんとぼ,秋
木槿,むくげ,秋
木槿垣,むくげがき,秋
椋茸,むくたけ,秋
椋鳥,むくどり・むく,秋
椋の実,むくのみ,秋
無患子,むくろじ,秋
無患樹の実,むくろじのみ,秋
無月,むげつ,秋
虫,むし,秋
虫穴へ入る,むしあなへいる,秋
虫合,むしあわせ,秋
虫合せ,むしあわせ,秋
虫売,むしうり,秋
虫選,むしえらび,秋
虫選び,むしえらび,秋
虫追,むしおい,秋
虫籠,むしかご・むしこ,秋
虫狩,むしがり,秋
虫聞,むしきき,秋
虫喰鳥,むしくいどり,秋
虫時雨,むししぐれ,秋
虫すだく,むしすだく,秋
虫尽,むしづくし,秋
虫採,むしとり,秋
虫採り,むしとり,秋
虫鳴く,むしなく,秋
虫の秋,むしのあき,秋
虫の声,むしのこえ,秋
虫の音,むしのね,秋
虫の闇,むしのやみ,秋
虫吹く,むしふく,秋
虫屋,むしや,秋
蓆たたき,むしろたたき,秋
虫を選ぶ,むしをえらぶ,秋
夢窓忌,むそうき,秋
胸の霧,むねのきり,秋
胸の月,むねのつき,秋
郁子,むべ,秋
野木瓜,むべ・のぼけ,秋
村尾花,むらおばな,秋
村歌舞伎,むらかぶき,秋
紫えのころ,むらさきえのころ,秋
紫狗尾草,むらさきえのころぐさ,秋
紫式部,むらさきしきぶ,秋
紫式部の実,むらさきしきぶのみ,秋
紫釣船,むらさきつりふね,秋
紫茉莉,むらさきまつり,秋
村芝居,むらしばい,秋
むら薄,むらすすき,秋
村祭,むらまつり,秋
村紅葉,むらもみじ,秋
むら紅葉,むらもみじ,秋
群るるから,むるるから,秋
室のおしね,むろのおしね,秋
室のはや早稲,むろのはやわせ,秋
明河,めいが,秋
明景,めいけい,秋
明月,めいげつ,秋
名月,めいげつ,秋
名月かえで,めいげつかえで,秋
明治節,めいじせつ,秋
明治草,めいじそう,秋
迷鳥,めいちょう,秋
女夫星,めおとぼし,秋
雌刈萱,めがるかや,秋
目くされ市,めくされいち,秋
牝鹿,めじか,秋
女鹿,めじか,秋
眼白,めじろ,秋
目白鰡,めじろぼら,秋
めづら花月,めずらばなづき,秋
めであい月,めであいづき,秋
めであひ月,めであいづき,秋
豨薟,めなもみ,秋
気連草,めなもみそう,秋
女星,めぼし,秋
漳蘭,めらん,秋
孟秋,もうしゅう,秋
木犀,もくせい,秋
木犀の花,もくせいのはな,秋
百舌鳥,もず,秋
伯労鳥,もず,秋
鵙,もず,秋
鵙落し,もずおとし,秋
鵙猛る,もずたける,秋
鵙啼く,もずなく,秋
鵙の草茎,もずのくさぐき,秋
鵙の声,もずのこえ,秋
鵙の高音,もずのたかね,秋
鵙の贄,もずのにえ,秋
鵙の贄刺,もずのにえさし,秋
鵙の早贄,もずのはやにえ,秋
鵙の磔,もずのはりつけ,秋
鵙の磔刑餌,もずのはりつけえ,秋
鵙の晴,もずのはれ,秋
鵙日和,もずびより,秋
藻玉の実,もだまのみ,秋
糯,もち,秋
黐稲,もちいね,秋
望くだり,もちくだり,秋
望月,もちづき,秋
望月の駒,もちづきのこま,秋
もちの木の実,もちのきのみ,秋
望の潮,もちのしお,秋
黐の実,もちのみ,秋
望の夜,もちのよ,秋
木歩忌,もっぽき,秋
もとあらの萩,もとあらのはぎ,秋
藻に住む虫,もにすむむし,秋
藻に住む虫の音に泣く,もにすむむしのねになく,秋
藻に住む虫の音に鳴く,もにすむむしのねになく,秋
藻に鳴く虫,もになくむし,秋
物の音澄む,もののねすむ,秋
藻の虫,ものむし,秋
籾,もみ,秋
籾臼,もみうす,秋
籾落し,もみおとし,秋
籾殻,もみがら,秋
籾殻焼く,もみがらやく,秋
紅葉,もみじ・こうよう,秋
紅葉重,もみじがさね,秋
紅葉襲,もみじがさね,秋
紅葉かつ散る,もみじかつちる,秋
紅葉狩,もみじがり,秋
紅葉川,もみじがわ,秋
もみぢ草,もみじぐさ,秋
紅葉衣,もみじごろも,秋
紅葉酒,もみじざけ,秋
黄葉する草木,もみじするくさき,秋
紅葉焚く,もみじたく,秋
紅葉鱮,もみじたなご,秋
紅葉茶屋,もみじぢゃや,秋
紅葉鳥,もみじどり,秋
紅葉の筏,もみじのいかだ,秋
紅葉の色,もみじのいろ,秋
紅葉の小舟,もみじのおぶね,秋
紅葉の賀,もみじのが,秋
紅葉の笠,もみじのかさ,秋
紅葉の川,もみじのかわ,秋
紅葉の土器,もみじのかわらけ,秋
紅葉の帳,もみじのとばり,秋
